Rank,Brand,Name,Latitude,Longitude,Address,POI_state,parlimen,dun,Tier,Points
CVS,7Cafe,7-Eleven (7CAFe) Green Park Rawang SEL,3.281248,101.465476,#2846 7CafÃÂÃÂ© - Green Park Rawang SEL,Selangor,P.096 Kuala Selangor,N.12 Jeram,2,2
CVS,7Cafe,"7-Eleven (7CAFe) Setia Eco Templer, Rawang, SEL",3.288008,101.638213,"#3015 7CafÃÂÃÂ© - Setia Eco Templer, Rawang, SEL",Selangor,P.097 Selayang,N.15 Taman Templer,2,2
CVS,7Cafe,7-Eleven (7CAFe) Bkt Sentosa Rwg,3.399942,101.559781,#0287 7CafÃÂÃÂ© - Bkt Sentosa Rwg,Selangor,P.094 Hulu Selangor,N.07 Batang Kali,2,2
CVS,7Cafe,7-Eleven (7CAFe) Jalan Orkid Rawang,3.404159,101.55759,#1715 7CafÃÂÃÂ© - Jalan Orkid Rawang,Selangor,P.094 Hulu Selangor,N.07 Batang Kali,2,2
CVS,7Cafe,7-Eleven (7CAFe) Antara Gapi Serendah,3.423097,101.627765,#2082 7CafÃÂÃÂ© - Antara Gapi Serendah,Selangor,P.094 Hulu Selangor,N.07 Batang Kali,2,2
CVS,7Cafe,"7-Eleven (7CAFe) Ulu Bernam, Sel",3.673874,101.531307,"#1089 7CafÃÂÃÂ© - Ulu Bernam, Sel",Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,2,2
CVS,7Eleven,7-Eleven Bandar Bukit Puchong,2.989665,101.629873,Bandar Bukit Puchong,Selangor,P.103 Puchong,N.29 Seri Serdang,2,2
CVS,7Eleven,7-Eleven Taman Pantai Sepang SEL,2.62465,101.707604,Taman Pantai Sepang SEL,Selangor,P.113 Sepang,N.56 Sungai Pelek,2,2
CVS,7Eleven,7-Eleven Tmn Mutiara Tg Sepat,2.659809,101.565165,Tmn Mutiara Tg Sepat,Selangor,P.113 Sepang,N.54 Tanjong Sepat,2,2
CVS,7Eleven,7-Eleven Jalan Pasar TG Sepat,2.662555,101.55659,Jalan Pasar TG Sepat,Selangor,P.113 Sepang,N.54 Tanjong Sepat,2,2
CVS,7Eleven,7-Eleven Taman Murni Sepang,2.685396,101.749945,Taman Murni Sepang,Selangor,P.113 Sepang,N.56 Sungai Pelek,2,2
CVS,7Eleven,7-Eleven Gateway@Klia2 SEL,2.744298,101.68481,Gateway@Klia2 SEL,Selangor,P.113 Sepang,N.56 Sungai Pelek,2,2
CVS,7Eleven,7-Eleven KLIA 2 Gateway,2.744352,101.685119,KLIA 2 Gateway,Selangor,P.113 Sepang,N.56 Sungai Pelek,2,2
CVS,7Eleven,7-Eleven KLIA Departure L5 SEL,2.753494,101.70465,KLIA Departure L5 SEL,Selangor,P.113 Sepang,N.56 Sungai Pelek,2,2
CVS,7Eleven,"7-Eleven BBCP KLIA 1, Sepang, SEL",2.754597,101.703233,"BBCP KLIA 1, Sepang, SEL",Selangor,P.113 Sepang,N.56 Sungai Pelek,2,2
CVS,7Eleven,"7-Eleven Pekan Salak, Sepang",2.782815,101.750763,"Pekan Salak, Sepang",Selangor,P.113 Sepang,N.56 Sungai Pelek,2,2
CVS,7Eleven,7-Eleven Tmn Bunga Raya,2.806126,101.715873,Tmn Bunga Raya,Selangor,P.113 Sepang,N.56 Sungai Pelek,2,2
CVS,7Eleven,7-Eleven Medan Sri Pekan KLG,2.809319,101.502447,Medan Sri Pekan KLG,Selangor,P.112 Kuala Langat,N.52 Banting,2,2
CVS,7Eleven,7-Eleven Salak Tinggi Sepang,2.811449,101.737991,Salak Tinggi Sepang,Selangor,P.113 Sepang,N.56 Sungai Pelek,2,2
CVS,7Eleven,"7-Eleven Bdr Banting, Klg",2.812735,101.49897,"Bdr Banting, Klg",Selangor,P.112 Kuala Langat,N.52 Banting,2,2
CVS,7Eleven,7-Eleven SulAbdSamadBanting,2.812784,101.500626,SulAbdSamadBanting,Selangor,P.112 Kuala Langat,N.52 Banting,2,2
CVS,7Eleven,"7-Eleven Kota Warisan,Sepang",2.824648,101.705938,"Kota Warisan,Sepang",Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,"7-Eleven Kg Sungai Manggis Banting, SEL",2.825674,101.537814,"Kg Sungai Manggis Banting, SEL",Selangor,P.112 Kuala Langat,N.52 Banting,2,2
CVS,7Eleven,7-Eleven Taman Seroja Sepang,2.826692,101.730155,Taman Seroja Sepang,Selangor,P.113 Sepang,N.56 Sungai Pelek,2,2
CVS,7Eleven,"7-Eleven Bell Avenue, Sepang",2.828873,101.705336,"Bell Avenue, Sepang",Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,"7-Eleven Tmn Salak Perdana, Salak Tinggi, SEL",2.838085,101.725725,"Tmn Salak Perdana, Salak Tinggi, SEL",Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,7-Eleven Dengkil Centre Point,2.870481,101.671321,Dengkil Centre Point,Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,7-Eleven Tmn Sri Jaromas,2.875092,101.502332,Tmn Sri Jaromas,Selangor,P.112 Kuala Langat,N.51 Sijangkang,2,2
CVS,7Eleven,"7-Eleven Jln Sg. Jarom,Klg",2.876509,101.498501,"Jln Sg. Jarom,Klg",Selangor,P.112 Kuala Langat,N.51 Sijangkang,2,2
CVS,7Eleven,7-Eleven Bukit Mahkota Bangi,2.881789,101.807387,Bukit Mahkota Bangi,Selangor,P.101 Hulu Langat,N.24 Semenyih,2,2
CVS,7Eleven,7-Eleven Bdr Sri Putra Kajang,2.884703,101.79002,Bdr Sri Putra Kajang,Selangor,P.101 Hulu Langat,N.24 Semenyih,2,2
CVS,7Eleven,"7-Eleven Discovery Park Gamuda, SEL",2.884975,101.618401,"Discovery Park Gamuda, SEL",Selangor,P.112 Kuala Langat,N.51 Sijangkang,2,2
CVS,7Eleven,"7-Eleven Warisan Putra, Dengkil, SEL",2.885175,101.726721,"Warisan Putra, Dengkil, SEL",Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,"7-Eleven Bdr Seri Putra, KJG",2.887315,101.779838,"Bdr Seri Putra, KJG",Selangor,P.101 Hulu Langat,N.24 Semenyih,2,2
CVS,7Eleven,"7-Eleven Bandar Bukit Mahkota, Sel",2.887359,101.796216,"Bandar Bukit Mahkota, Sel",Selangor,P.101 Hulu Langat,N.24 Semenyih,2,2
CVS,7Eleven,7-Eleven Taman Awani Bangi SEL,2.899583,101.779223,Taman Awani Bangi SEL,Selangor,P.101 Hulu Langat,N.24 Semenyih,2,2
CVS,7Eleven,"7-Eleven Savanna Boulevard, Dengkil",2.903625,101.764274,"Savanna Boulevard, Dengkil",Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,"7-Eleven Eco Majestic, Semenyih",2.909976,101.85166,"Eco Majestic, Semenyih",Selangor,P.101 Hulu Langat,N.24 Semenyih,2,2
CVS,7Eleven,7-Eleven Tlk Panglima Garang,2.91002,101.470013,Tlk Panglima Garang,Selangor,P.112 Kuala Langat,N.51 Sijangkang,2,2
CVS,7Eleven,7-Eleven Kenwingston Cyberjaya SEL,2.911049,101.639353,Kenwingston Cyberjaya SEL,Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,7-Eleven Telok Panglima Garang SEL,2.9134251,101.4760566,Telok Panglima Garang SEL,Selangor,P.112 Kuala Langat,N.51 Sijangkang,2,2
CVS,7Eleven,7-Eleven Neo Cyber Cyberjaya,2.915637,101.650411,Neo Cyber Cyberjaya,Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,7-Eleven PelangiSemenyih2,2.915732,101.863663,PelangiSemenyih2,Selangor,P.101 Hulu Langat,N.24 Semenyih,2,2
CVS,7Eleven,7-Eleven Jalan Teknokrat Cyberjaya SEL,2.9197228,101.6566336,Jalan Teknokrat Cyberjaya SEL,Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,7-Eleven Suria Mall Putrajaya,2.9202345,101.6840672,Suria Mall Putrajaya,Putrajaya,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,7-Eleven Gem In Mall Cyberjaya SEL,2.9221283,101.6348085,Gem In Mall Cyberjaya SEL,Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,7-Eleven Shaftbury Square,2.923382,101.660957,Shaftbury Square,Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,"7-Eleven Menara Paragon, Cyberjaya",2.924496,101.637225,"Menara Paragon, Cyberjaya",Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,7-Eleven TmnJernangJayaKajang,2.924877,101.759441,TmnJernangJayaKajang,Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,"7-Eleven Setia Ecohill, Semenyih",2.926187,101.855404,"Setia Ecohill, Semenyih",Selangor,P.101 Hulu Langat,N.24 Semenyih,2,2
CVS,7Eleven,7-Eleven MMU Cyberjaya,2.927606,101.642509,MMU Cyberjaya,Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,7-Eleven Pr1ma Lakefront Cyberjaya SEL,2.928043,101.630578,Pr1ma Lakefront Cyberjaya SEL,Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,7-Eleven Caltex Putrajaya,2.92851,101.679672,Caltex Putrajaya,Putrajaya,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,7-Eleven Bazaar 8 Putrajaya,2.932629,101.680918,Bazaar 8 Putrajaya,Putrajaya,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,7-Eleven Sec 15 Bangi,2.93332,101.768614,Sec 15 Bangi,Selangor,P.102 Bangi,N.26 Sungai Ramal,2,2
CVS,7Eleven,"7-Eleven Bandar Rimbayu, SEL",2.933898,101.549221,"Bandar Rimbayu, SEL",Selangor,P.112 Kuala Langat,N.51 Sijangkang,2,2
CVS,7Eleven,7-Eleven Presint 15 Putrajaya,2.937526,101.714864,Presint 15 Putrajaya,Putrajaya,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,7-Eleven Precinct 9 Putrajaya,2.937866,101.672013,Precinct 9 Putrajaya,Putrajaya,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,7-Eleven Shaftsbury Tower Putrajaya,2.938233,101.713323,Shaftsbury Tower Putrajaya,Putrajaya,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,7-Eleven Seksyen 3 Bangi,2.938469,101.775361,Seksyen 3 Bangi,Selangor,P.102 Bangi,N.26 Sungai Ramal,2,2
CVS,7Eleven,"7-Eleven Jln SP 1/8,Jenjarum",2.940582,101.586813,"Jln SP 1/8,Jenjarum",Selangor,P.112 Kuala Langat,N.51 Sijangkang,2,2
CVS,7Eleven,7-Eleven Eco Santuari Telok Panglima Garang,2.943827,101.542058,Eco Santuari Telok Panglima Garang,Selangor,P.112 Kuala Langat,N.51 Sijangkang,2,2
CVS,7Eleven,"7-Eleven Sec 16, Bangi",2.943837,101.764166,"Sec 16, Bangi",Selangor,P.102 Bangi,N.26 Sungai Ramal,2,2
CVS,7Eleven,"7-Eleven Nottingham Uni, Kjg",2.94456,101.875113,"Nottingham Uni, Kjg",Selangor,P.101 Hulu Langat,N.24 Semenyih,2,2
CVS,7Eleven,7-Eleven Semenyih Sentral Kjg,2.944892,101.843691,Semenyih Sentral Kjg,Selangor,P.101 Hulu Langat,N.24 Semenyih,2,2
CVS,7Eleven,7-Eleven Presint Diplomatik,2.945192,101.723925,Presint Diplomatik,Putrajaya,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,7-Eleven Jalan Linkungan,2.946111,101.613386,Jalan Linkungan,Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,7-Eleven Bangi Perdana,2.947456,101.780635,Bangi Perdana,Selangor,P.102 Bangi,N.26 Sungai Ramal,2,2
CVS,7Eleven,"7-Eleven Bdr Semenyih, SEL",2.948229,101.846341,"Bdr Semenyih, SEL",Selangor,P.101 Hulu Langat,N.24 Semenyih,2,2
CVS,7Eleven,7-Eleven PutraPerdana Puchong,2.948441,101.618299,PutraPerdana Puchong,Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,"7-Eleven Jenjarum, S. Putra",2.951666,101.582312,"Jenjarum, S. Putra",Selangor,P.112 Kuala Langat,N.51 Sijangkang,2,2
CVS,7Eleven,7-Eleven Bangi SEL,2.954131,101.778824,Bangi SEL,Selangor,P.102 Bangi,N.26 Sungai Ramal,2,2
CVS,7Eleven,7-Eleven Quayside Mall SEL,2.956084,101.552939,Quayside Mall SEL,Selangor,P.112 Kuala Langat,N.51 Sijangkang,2,2
CVS,7Eleven,"7-Eleven Vista Valley, Semenyih",2.95876,101.8393,"Vista Valley, Semenyih",Selangor,P.101 Hulu Langat,N.24 Semenyih,2,2
CVS,7Eleven,"7-Eleven Medan Pusat Bandar 4, Bangi",2.959273,101.75511,"Medan Pusat Bandar 4, Bangi",Selangor,P.102 Bangi,N.26 Sungai Ramal,2,2
CVS,7Eleven,"7-Eleven Sec 8, Bangi",2.962836,101.758182,"Sec 8, Bangi",Selangor,P.102 Bangi,N.26 Sungai Ramal,2,2
CVS,7Eleven,"7-Eleven Kiara, Semenyih",2.963208,101.837009,"Kiara, Semenyih",Selangor,P.101 Hulu Langat,N.24 Semenyih,2,2
CVS,7Eleven,7-Eleven Presint 11 Putrajaya,2.963356,101.667188,Presint 11 Putrajaya,Putrajaya,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,7-Eleven Conezion IOI City SEL,2.965836,101.720297,Conezion IOI City SEL,Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,"7-Eleven Reko Central 2, Kjg",2.966335,101.789274,"Reko Central 2, Kjg",Selangor,P.102 Bangi,N.26 Sungai Ramal,2,2
CVS,7Eleven,7-Eleven IOI Putrajaya,2.970567,101.712198,IOI Putrajaya,Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,7-Eleven Jln 7/7A Sek 7 Bangi,2.97099,101.773712,Jln 7/7A Sek 7 Bangi,Selangor,P.102 Bangi,N.26 Sungai Ramal,2,2
CVS,7Eleven,7-Eleven Saville Kajang SEL,2.97213,101.789426,Saville Kajang SEL,Selangor,P.102 Bangi,N.26 Sungai Ramal,2,2
CVS,7Eleven,7-Eleven Bandar 16 Sierra SEL,2.972633,101.658445,Bandar 16 Sierra SEL,Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,7-Eleven Bdr Teknologi Kajang,2.972723,101.828753,Bdr Teknologi Kajang,Selangor,P.101 Hulu Langat,N.24 Semenyih,2,2
CVS,7Eleven,"7-Eleven Taman Mas Sepang, Sepang.",2.975901,101.581351,"Taman Mas Sepang, Sepang.",Selangor,,,2,2
CVS,7Eleven,"7-Eleven Kajang Impian, Bangi",2.976457,101.771494,"Kajang Impian, Bangi",Selangor,P.102 Bangi,N.26 Sungai Ramal,2,2
CVS,7Eleven,7-Eleven Kajang Mewah,2.976621,101.780313,Kajang Mewah,Selangor,P.102 Bangi,N.25 Kajang,2,2
CVS,7Eleven,"7-Eleven Sentral Point, Kajang",2.977426,101.794389,"Sentral Point, Kajang",Selangor,P.102 Bangi,N.25 Kajang,2,2
CVS,7Eleven,7-Eleven Tmn D'Alpinia Puchong,2.977729,101.656212,Tmn D'Alpinia Puchong,Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,7-Eleven Putra Prima Puchong,2.978862,101.591075,Putra Prima Puchong,Selangor,,,2,2
CVS,7Eleven,7-Eleven Tanming Puchong,2.979451,101.609925,Tanming Puchong,Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,"7-Eleven De Centrum,T.Unipark",2.979711,101.738824,"De Centrum,T.Unipark",Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,7-Eleven Pendamar Indah Klg,2.979824,101.426513,Pendamar Indah Klg,Selangor,P.110 Klang,N.46 Pelabuhan Klang,2,2
CVS,7Eleven,"7-Eleven Jln Sungai Rasau, Sek 32 SA Sel",2.980467,101.514764,"Jln Sungai Rasau, Sek 32 SA Sel",Selangor,P.111 Kota Raja,N.49 Sungai Kandis,2,2
CVS,7Eleven,"7-Eleven Tasik Prima, Puchong",2.98063,101.602622,"Tasik Prima, Puchong",Selangor,,,2,2
CVS,7Eleven,7-Eleven Sg Ramal Kajang,2.980643,101.758027,Sg Ramal Kajang,Selangor,P.102 Bangi,N.26 Sungai Ramal,2,2
CVS,7Eleven,7-Eleven Wharf Bizwalk Puchong,2.982645,101.603534,Wharf Bizwalk Puchong,Selangor,,,2,2
CVS,7Eleven,7-Eleven 3 Element Seri Kembangan SEL,2.9831131,101.6671371,3 Element Seri Kembangan SEL,Selangor,P.113 Sepang,N.55 Dengkil,2,2
CVS,7Eleven,7-Eleven Kajang Prima,2.983191,101.81575,Kajang Prima,Selangor,P.101 Hulu Langat,N.24 Semenyih,2,2
CVS,7Eleven,7-Eleven Sepakat Indah Kajang,2.983296,101.783253,Sepakat Indah Kajang,Selangor,P.102 Bangi,N.25 Kajang,2,2
CVS,7Eleven,7-Eleven Irama Square Jln Putra Permai SEL,2.984924,101.565455,Irama Square Jln Putra Permai SEL,Selangor,P.111 Kota Raja,N.50 Kota Kemuning,2,2
CVS,7Eleven,7-Eleven Kemuning Doritis SA,2.985575,101.540574,Kemuning Doritis SA,Selangor,P.111 Kota Raja,N.49 Sungai Kandis,2,2
CVS,7Eleven,7-Eleven BdrPutraPermaiS.Kemb,2.986759,101.665369,BdrPutraPermaiS.Kemb,Selangor,P.103 Puchong,N.29 Seri Serdang,2,2
CVS,7Eleven,7-Eleven Sg D'sara Sec 32 SA,2.986775,101.516158,Sg D'sara Sec 32 SA,Selangor,P.111 Kota Raja,N.49 Sungai Kandis,2,2
CVS,7Eleven,7-Eleven Palma Botanic Klang,2.987822,101.425564,Palma Botanic Klang,Selangor,P.110 Klang,N.46 Pelabuhan Klang,2,2
CVS,7Eleven,7-Eleven Bdr Puteri Klg,2.988018,101.467235,Bdr Puteri Klg,Selangor,P.111 Kota Raja,N.49 Sungai Kandis,2,2
CVS,7Eleven,7-Eleven Jalan Bukit Kajang,2.989207,101.791028,Jalan Bukit Kajang,Selangor,P.102 Bangi,N.25 Kajang,2,2
CVS,7Eleven,7-Eleven Bukit Mewah Kajang,2.989378,101.80069,Bukit Mewah Kajang,Selangor,P.101 Hulu Langat,N.24 Semenyih,2,2
CVS,7Eleven,7-Eleven Saujana Puchong,2.9894,101.638733,Saujana Puchong,Selangor,P.103 Puchong,N.29 Seri Serdang,2,2
CVS,7Eleven,7-Eleven Pinggiran Putra Sel,2.99004,101.673735,Pinggiran Putra Sel,Selangor,P.103 Puchong,N.29 Seri Serdang,2,2
CVS,7Eleven,7-Eleven Caltex Semenyih,2.990927,101.800218,Caltex Semenyih,Selangor,P.101 Hulu Langat,N.24 Semenyih,2,2
CVS,7Eleven,"7-Eleven Kota Kemuning, SA",2.991226,101.548082,"Kota Kemuning, SA",Selangor,P.111 Kota Raja,N.49 Sungai Kandis,2,2
CVS,7Eleven,7-Eleven Puchong Utama,2.992153,101.615043,Puchong Utama,Selangor,P.103 Puchong,N.29 Seri Serdang,2,2
CVS,7Eleven,7-Eleven Anggerik Eria SA,2.993318,101.531157,Anggerik Eria SA,Selangor,P.111 Kota Raja,N.49 Sungai Kandis,2,2
CVS,7Eleven,7-Eleven Kajang Perdana,2.993442,101.816485,Kajang Perdana,Selangor,P.101 Hulu Langat,N.24 Semenyih,2,2
CVS,7Eleven,7-Eleven Sek9 Putra Heights,2.993699,101.561817,Sek9 Putra Heights,Selangor,P.111 Kota Raja,N.50 Kota Kemuning,2,2
CVS,7Eleven,"7-Eleven Jade Hills, Kajang",2.994385,101.759274,"Jade Hills, Kajang",Selangor,P.102 Bangi,N.26 Sungai Ramal,2,2
CVS,7Eleven,"7-Eleven Sentosa Villa, Kajang",2.994467,101.79414,"Sentosa Villa, Kajang",Selangor,P.102 Bangi,N.25 Kajang,2,2
CVS,7Eleven,7-Eleven Bandar Puchong Utama,2.994923,101.620957,Bandar Puchong Utama,Selangor,P.103 Puchong,N.29 Seri Serdang,2,2
CVS,7Eleven,7-Eleven Putra Height Sel - LRT,2.996232,101.575417,Putra Height Sel - LRT,Selangor,P.111 Kota Raja,N.50 Kota Kemuning,2,2
CVS,7Eleven,"7-Eleven Putra Mahkota,SEL",2.996364,101.573823,"Putra Mahkota,SEL",Selangor,P.111 Kota Raja,N.50 Kota Kemuning,2,2
CVS,7Eleven,7-Eleven Jalan Mohagani Klang,2.99638,101.44585,Jalan Mohagani Klang,Selangor,P.111 Kota Raja,N.48 Sentosa,2,2
CVS,7Eleven,7-Eleven Jln Resak Botanik Klang SEL,2.99693,101.46143,Jln Resak Botanik Klang SEL,Selangor,P.111 Kota Raja,N.48 Sentosa,2,2
CVS,7Eleven,7-Eleven Lrg Bt Nilam 21A Klg,2.997486,101.441993,Lrg Bt Nilam 21A Klg,Selangor,P.111 Kota Raja,N.48 Sentosa,2,2
CVS,7Eleven,"7-Eleven TTDI Grove, Kajang",2.997746,101.812266,"TTDI Grove, Kajang",Selangor,P.101 Hulu Langat,N.24 Semenyih,2,2
CVS,7Eleven,7-Eleven Caltex Pndamaran SEL,2.998282,101.420699,Caltex Pndamaran SEL,Selangor,P.110 Klang,N.46 Pelabuhan Klang,2,2
CVS,7Eleven,7-Eleven TmnMajuJaya Puchong,2.998327,101.61195,TmnMajuJaya Puchong,Selangor,P.103 Puchong,N.29 Seri Serdang,2,2
CVS,7Eleven,"7-Eleven Casa Tropika, Puchong",2.9985255,101.6216898,"Casa Tropika, Puchong",Selangor,P.103 Puchong,N.29 Seri Serdang,2,2
CVS,7Eleven,"7-Eleven Bt Nilam 34, Klang",2.998748,101.430821,"Bt Nilam 34, Klang",Selangor,P.110 Klang,N.46 Pelabuhan Klang,2,2
CVS,7Eleven,7-Eleven Bukit Rimau SA,2.998833,101.527638,Bukit Rimau SA,Selangor,P.111 Kota Raja,N.49 Sungai Kandis,2,2
CVS,7Eleven,7-Eleven Puchong Prima - LRT,2.9999692,101.5966728,Puchong Prima - LRT,Selangor,P.103 Puchong,N.29 Seri Serdang,2,2
CVS,7Eleven,"7-Eleven Taman Bunga Kantan,Kajang SEL",3.0026237,101.7907092,"Taman Bunga Kantan,Kajang SEL",Selangor,P.102 Bangi,N.25 Kajang,2,2
CVS,7Eleven,7-Eleven Port Klang,3.004186,101.402255,Port Klang,Selangor,,,2,2
CVS,7Eleven,7-Eleven Raja Muda Musa Klg,3.004483,101.401765,Raja Muda Musa Klg,Selangor,,,2,2
CVS,7Eleven,7-Eleven Pandamaran Jaya Klg,3.004761,101.423826,Pandamaran Jaya Klg,Selangor,P.110 Klang,N.46 Pelabuhan Klang,2,2
CVS,7Eleven,7-Eleven Cltx Tmn U. Indh Sel,3.00498,101.69092,Cltx Tmn U. Indh Sel,Selangor,P.103 Puchong,N.29 Seri Serdang,2,2
CVS,7Eleven,7-Eleven Kemuning Vanilla SA,3.005064,101.536781,Kemuning Vanilla SA,Selangor,P.111 Kota Raja,N.50 Kota Kemuning,2,2
CVS,7Eleven,7-Eleven Tmn Uni Indah S.Kemb,3.005712,101.692138,Tmn Uni Indah S.Kemb,Selangor,P.103 Puchong,N.28 Seri Kembangan,2,2
CVS,7Eleven,7-Eleven Sec 28 SA,3.006232,101.568198,Sec 28 SA,Selangor,P.111 Kota Raja,N.50 Kota Kemuning,2,2
CVS,7Eleven,7-Eleven Jln Pandamaran Klg,3.007335,101.414449,Jln Pandamaran Klg,Selangor,P.110 Klang,N.47 Pandamaran,2,2
CVS,7Eleven,7-Eleven Prima Saujana Kajang,3.008067,101.805311,Prima Saujana Kajang,Selangor,P.101 Hulu Langat,N.24 Semenyih,2,2
CVS,7Eleven,"7-Eleven Kemuning Indah, SEL",3.00839,101.524589,"Kemuning Indah, SEL",Selangor,P.111 Kota Raja,N.49 Sungai Kandis,2,2
CVS,7Eleven,7-Eleven Caltex Puchong,3.008415,101.598902,Caltex Puchong,Selangor,P.103 Puchong,N.29 Seri Serdang,2,2
CVS,7Eleven,7-Eleven Bkt Tinggi Klg,3.008646,101.439646,Bkt Tinggi Klg,Selangor,,,2,2
CVS,7Eleven,"7-Eleven Tmn Klang Jaya, Klang",3.008878,101.441695,"Tmn Klang Jaya, Klang",Selangor,,,2,2
CVS,7Eleven,7-Eleven Batu Nilam 3C Bukit Tinggi SEL,3.009178,101.435273,Batu Nilam 3C Bukit Tinggi SEL,Selangor,,,2,2
CVS,7Eleven,7-Eleven Puchong Permai,3.009494,101.599425,Puchong Permai,Selangor,P.103 Puchong,N.29 Seri Serdang,2,2
CVS,7Eleven,"7-Eleven Desa Serdang, SEL",3.00999,101.723662,"Desa Serdang, SEL",Selangor,,,2,2
CVS,7Eleven,"7-Eleven Jln Bt Nilam,Klg",3.01,101.4343,"Jln Bt Nilam,Klg",Selangor,,,2,2
CVS,7Eleven,"7-Eleven Manipal Hospital, Klang",3.010055,101.431705,"Manipal Hospital, Klang",Selangor,,,2,2
CVS,7Eleven,7-Eleven Tmn Sentosa Klg,3.01015,101.468533,Tmn Sentosa Klg,Selangor,P.111 Kota Raja,N.48 Sentosa,2,2
CVS,7Eleven,7-Eleven Tmn Lestari Perdana,3.01082,101.669696,Tmn Lestari Perdana,Selangor,P.103 Puchong,N.29 Seri Serdang,2,2
CVS,7Eleven,"7-Eleven Mutiara Avenue, Kajang",3.0117413,101.8116868,"Mutiara Avenue, Kajang",Selangor,P.101 Hulu Langat,N.24 Semenyih,2,2
CVS,7Eleven,"7-Eleven Jln Sentul, Klang",3.011763,101.411163,"Jln Sentul, Klang",Selangor,P.110 Klang,N.47 Pandamaran,2,2
CVS,7Eleven,7-Eleven Jalan Indah Puchong,3.012365,101.603426,Jalan Indah Puchong,Selangor,P.103 Puchong,N.29 Seri Serdang,2,2
CVS,7Eleven,7-Eleven Kg Raja Uda Klang SEL,3.01269,101.408435,Kg Raja Uda Klang SEL,Selangor,,,2,2
CVS,7Eleven,7-Eleven BdrPuteri5/1 Puchong,3.013587,101.615604,BdrPuteri5/1 Puchong,Selangor,P.103 Puchong,N.29 Seri Serdang,2,2
CVS,7Eleven,7-Eleven SaujanaImpianKajang,3.013978,101.793383,SaujanaImpianKajang,Selangor,P.102 Bangi,N.25 Kajang,2,2
CVS,7Eleven,7-Eleven Putra Bestari 2 SJ,3.014013,101.577978,Putra Bestari 2 SJ,Selangor,P.111 Kota Raja,N.50 Kota Kemuning,2,2
CVS,7Eleven,"7-Eleven Jalan PSK 1, Seri Kembangan",3.014235,101.6974917,"Jalan PSK 1, Seri Kembangan",Selangor,P.103 Puchong,N.28 Seri Kembangan,2,2
CVS,7Eleven,"7-Eleven Puncak Saujana, Kajang",3.014254,101.80511,"Puncak Saujana, Kajang",Selangor,P.101 Hulu Langat,N.24 Semenyih,2,2
CVS,7Eleven,"7-Eleven Taman Setia, Balakong",3.014488,101.752461,"Taman Setia, Balakong",Selangor,P.102 Bangi,N.27 Balakong,2,2
CVS,7Eleven,"7-Eleven Taman Mesra, Cheras",3.01465,101.777735,"Taman Mesra, Cheras",Selangor,P.102 Bangi,N.25 Kajang,2,2
CVS,7Eleven,7-Eleven Sec 27 SA,3.01476,101.560023,Sec 27 SA,Selangor,P.111 Kota Raja,N.50 Kota Kemuning,2,2
CVS,7Eleven,7-Eleven Bayu Perdana Klg,3.014869,101.435305,Bayu Perdana Klg,Selangor,,,2,2
CVS,7Eleven,7-Eleven Sri Andalas Klg,3.015279,101.443671,Sri Andalas Klg,Selangor,,,2,2
